step,n_active,clifft_dense_bytes,ttn_stored_bytes,near_clifft_bytes,near_clifft_qubits,near_clifft_bytes_resident,near_clifft_qubits_resident,dense_over_ttn,dense_over_nc
94,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
95,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
96,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
97,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
98,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
99,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
100,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
101,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
102,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
103,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
104,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
105,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
106,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
107,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
108,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
109,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
110,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
111,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
112,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
113,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
114,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
115,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
116,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
117,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
118,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
119,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
120,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
121,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
122,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
123,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
124,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
125,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
126,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
127,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
128,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
129,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
130,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
131,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
132,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
133,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
134,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
135,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
136,1,32,192,54,0,54,0,0.16666666666666666,0.5925925925925926
137,1,32,208,54,0,54,0,0.15384615384615385,0.5925925925925926
138,2,64,208,72,0,72,0,0.3076923076923077,0.8888888888888888
139,2,64,208,72,0,72,0,0.3076923076923077,0.8888888888888888
140,2,64,208,72,0,72,0,0.3076923076923077,0.8888888888888888
141,2,64,208,72,0,72,0,0.3076923076923077,0.8888888888888888
142,2,64,208,72,0,72,0,0.3076923076923077,0.8888888888888888
143,2,64,224,72,0,72,0,0.2857142857142857,0.8888888888888888
144,3,128,224,90,0,90,0,0.5714285714285714,1.4222222222222223
145,3,128,224,90,0,90,0,0.5714285714285714,1.4222222222222223
146,3,128,224,90,0,90,0,0.5714285714285714,1.4222222222222223
147,3,128,224,90,0,90,0,0.5714285714285714,1.4222222222222223
148,3,128,224,90,0,90,0,0.5714285714285714,1.4222222222222223
149,3,128,224,90,0,90,0,0.5714285714285714,1.4222222222222223
150,3,128,224,90,0,90,0,0.5714285714285714,1.4222222222222223
151,3,128,224,90,0,90,0,0.5714285714285714,1.4222222222222223
152,3,128,224,90,0,90,0,0.5714285714285714,1.4222222222222223
153,3,128,240,90,0,90,0,0.5333333333333333,1.4222222222222223
154,4,256,240,108,0,108,0,1.0666666666666667,2.3703703703703702
155,4,256,640,108,0,108,0,0.4,2.3703703703703702
156,4,256,640,108,0,108,0,0.4,2.3703703703703702
157,4,256,640,108,0,108,0,0.4,2.3703703703703702
158,4,256,640,108,0,108,0,0.4,2.3703703703703702
159,4,256,640,126,0,126,0,0.4,2.0317460317460316
160,4,256,736,126,0,126,0,0.34782608695652173,2.0317460317460316
161,4,256,736,126,0,126,0,0.34782608695652173,2.0317460317460316
162,4,256,736,126,0,126,0,0.34782608695652173,2.0317460317460316
163,4,256,736,126,0,126,0,0.34782608695652173,2.0317460317460316
164,4,256,736,144,0,144,0,0.34782608695652173,1.7777777777777777
165,4,256,992,144,0,144,0,0.25806451612903225,1.7777777777777777
166,4,256,992,144,0,144,0,0.25806451612903225,1.7777777777777777
167,4,256,992,144,0,144,0,0.25806451612903225,1.7777777777777777
168,4,256,992,162,0,162,0,0.25806451612903225,1.5802469135802468
169,4,256,992,162,0,162,0,0.25806451612903225,1.5802469135802468
170,4,256,992,162,0,162,0,0.25806451612903225,1.5802469135802468
171,4,256,992,162,0,162,0,0.25806451612903225,1.5802469135802468
172,4,256,992,180,0,180,0,0.25806451612903225,1.4222222222222223
173,4,256,992,180,0,180,0,0.25806451612903225,1.4222222222222223
174,4,256,992,180,0,180,0,0.25806451612903225,1.4222222222222223
175,4,256,944,180,0,180,0,0.2711864406779661,1.4222222222222223
176,4,256,944,180,0,180,0,0.2711864406779661,1.4222222222222223
177,4,256,944,180,0,180,0,0.2711864406779661,1.4222222222222223
178,4,256,944,180,0,180,0,0.2711864406779661,1.4222222222222223
179,4,256,944,180,0,180,0,0.2711864406779661,1.4222222222222223
180,4,256,944,180,0,180,0,0.2711864406779661,1.4222222222222223
181,4,256,496,180,0,180,0,0.5161290322580645,1.4222222222222223
182,3,128,496,292,4,164,3,0.25806451612903225,0.4383561643835616
183,3,128,496,164,3,164,3,0.25806451612903225,0.7804878048780488
184,3,128,496,164,3,164,3,0.25806451612903225,0.7804878048780488
185,3,128,496,164,3,164,3,0.25806451612903225,0.7804878048780488
186,3,128,496,164,3,164,3,0.25806451612903225,0.7804878048780488
187,3,128,496,164,3,164,3,0.25806451612903225,0.7804878048780488
188,3,128,496,164,3,164,3,0.25806451612903225,0.7804878048780488
189,3,128,496,164,3,164,3,0.25806451612903225,0.7804878048780488
190,3,128,496,164,3,164,3,0.25806451612903225,0.7804878048780488
191,3,128,496,164,3,164,3,0.25806451612903225,0.7804878048780488
192,3,128,496,164,3,164,3,0.25806451612903225,0.7804878048780488
193,3,128,496,164,3,164,3,0.25806451612903225,0.7804878048780488
194,3,128,496,164,3,164,3,0.25806451612903225,0.7804878048780488
195,3,128,496,164,3,164,3,0.25806451612903225,0.7804878048780488
196,4,256,496,182,3,182,3,0.5161290322580645,1.4065934065934067
197,4,256,816,182,3,182,3,0.3137254901960784,1.4065934065934067
198,4,256,816,182,3,182,3,0.3137254901960784,1.4065934065934067
199,4,256,816,182,3,182,3,0.3137254901960784,1.4065934065934067
200,4,256,816,182,3,182,3,0.3137254901960784,1.4065934065934067
201,4,256,816,200,3,200,3,0.3137254901960784,1.28
202,4,256,944,200,3,200,3,0.2711864406779661,1.28
203,4,256,944,200,3,200,3,0.2711864406779661,1.28
204,4,256,944,200,3,200,3,0.2711864406779661,1.28
205,4,256,944,200,3,200,3,0.2711864406779661,1.28
206,4,256,944,218,3,218,3,0.2711864406779661,1.1743119266055047
207,4,256,944,218,3,218,3,0.2711864406779661,1.1743119266055047
208,4,256,944,218,3,218,3,0.2711864406779661,1.1743119266055047
209,4,256,944,218,3,218,3,0.2711864406779661,1.1743119266055047
210,4,256,944,218,3,218,3,0.2711864406779661,1.1743119266055047
211,4,256,944,236,3,236,3,0.2711864406779661,1.0847457627118644
212,4,256,944,236,3,236,3,0.2711864406779661,1.0847457627118644
213,4,256,944,236,3,236,3,0.2711864406779661,1.0847457627118644
214,4,256,944,236,3,236,3,0.2711864406779661,1.0847457627118644
215,4,256,944,236,3,236,3,0.2711864406779661,1.0847457627118644
216,4,256,944,254,3,254,3,0.2711864406779661,1.0078740157480315
217,4,256,992,254,3,254,3,0.25806451612903225,1.0078740157480315
218,4,256,992,254,3,254,3,0.25806451612903225,1.0078740157480315
219,4,256,992,254,3,254,3,0.25806451612903225,1.0078740157480315
220,4,256,992,254,3,254,3,0.25806451612903225,1.0078740157480315
221,4,256,944,254,3,254,3,0.2711864406779661,1.0078740157480315
222,4,256,944,272,3,272,3,0.2711864406779661,0.9411764705882353
223,4,256,944,272,3,272,3,0.2711864406779661,0.9411764705882353
224,4,256,944,272,3,272,3,0.2711864406779661,0.9411764705882353
225,4,256,688,272,3,272,3,0.37209302325581395,0.9411764705882353
226,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
227,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
228,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
229,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
230,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
231,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
232,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
233,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
234,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
235,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
236,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
237,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
238,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
239,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
240,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
241,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
242,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
243,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
244,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
245,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
246,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
247,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
248,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
249,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
250,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
251,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
252,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
253,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
254,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
255,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
256,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
257,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
258,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
259,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
260,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
261,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
262,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
263,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
264,4,256,688,290,3,290,3,0.37209302325581395,0.8827586206896552
265,4,256,688,308,3,308,3,0.37209302325581395,0.8311688311688312
266,4,256,688,308,3,308,3,0.37209302325581395,0.8311688311688312
267,4,256,688,308,3,308,3,0.37209302325581395,0.8311688311688312
268,4,256,688,308,3,308,3,0.37209302325581395,0.8311688311688312
269,4,256,592,308,3,308,3,0.43243243243243246,0.8311688311688312
270,4,256,592,326,3,326,3,0.43243243243243246,0.7852760736196319
271,4,256,944,344,3,344,3,0.2711864406779661,0.7441860465116279
272,4,256,944,344,3,344,3,0.2711864406779661,0.7441860465116279
273,4,256,944,344,3,344,3,0.2711864406779661,0.7441860465116279
274,4,256,944,362,3,362,3,0.2711864406779661,0.7071823204419889
275,4,256,944,362,3,362,3,0.2711864406779661,0.7071823204419889
276,4,256,816,362,3,362,3,0.3137254901960784,0.7071823204419889
277,4,256,816,380,3,380,3,0.3137254901960784,0.6736842105263158
278,4,256,816,398,3,398,3,0.3137254901960784,0.6432160804020101
279,4,256,816,398,3,398,3,0.3137254901960784,0.6432160804020101
280,4,256,816,398,3,398,3,0.3137254901960784,0.6432160804020101
281,4,256,848,416,3,416,3,0.3018867924528302,0.6153846153846154
282,4,256,896,416,3,416,3,0.2857142857142857,0.6153846153846154
283,4,256,928,416,3,416,3,0.27586206896551724,0.6153846153846154
284,4,256,848,416,3,416,3,0.3018867924528302,0.6153846153846154
285,4,256,848,416,3,416,3,0.3018867924528302,0.6153846153846154
286,4,256,848,416,3,416,3,0.3018867924528302,0.6153846153846154
287,4,256,848,416,3,416,3,0.3018867924528302,0.6153846153846154
288,4,256,848,416,3,416,3,0.3018867924528302,0.6153846153846154
289,4,256,848,416,3,416,3,0.3018867924528302,0.6153846153846154
290,4,256,848,416,3,416,3,0.3018867924528302,0.6153846153846154
291,4,256,592,416,3,416,3,0.43243243243243246,0.6153846153846154
292,4,256,592,416,3,416,3,0.43243243243243246,0.6153846153846154
293,3,128,592,416,4,164,3,0.21621621621621623,0.3076923076923077
294,3,128,592,164,3,164,3,0.21621621621621623,0.7804878048780488
295,3,128,592,164,3,164,3,0.21621621621621623,0.7804878048780488
296,4,256,1184,182,3,182,3,0.21621621621621623,1.4065934065934067
297,4,256,1184,182,3,182,3,0.21621621621621623,1.4065934065934067
298,4,256,1184,182,3,182,3,0.21621621621621623,1.4065934065934067
299,4,256,1184,182,3,182,3,0.21621621621621623,1.4065934065934067
300,4,256,1184,182,3,182,3,0.21621621621621623,1.4065934065934067
301,4,256,1184,200,3,200,3,0.21621621621621623,1.28
302,4,256,1184,200,3,200,3,0.21621621621621623,1.28
303,4,256,1184,218,3,218,3,0.21621621621621623,1.1743119266055047
304,4,256,1184,218,3,218,3,0.21621621621621623,1.1743119266055047
305,4,256,1184,218,3,218,3,0.21621621621621623,1.1743119266055047
306,4,256,1184,218,3,218,3,0.21621621621621623,1.1743119266055047
307,4,256,1184,236,3,236,3,0.21621621621621623,1.0847457627118644
308,4,256,1184,236,3,236,3,0.21621621621621623,1.0847457627118644
309,4,256,1184,236,3,236,3,0.21621621621621623,1.0847457627118644
310,4,256,1184,236,3,236,3,0.21621621621621623,1.0847457627118644
311,4,256,1184,254,3,254,3,0.21621621621621623,1.0078740157480315
312,4,256,688,254,3,254,3,0.37209302325581395,1.0078740157480315
313,4,256,688,254,3,254,3,0.37209302325581395,1.0078740157480315
314,4,256,688,254,3,254,3,0.37209302325581395,1.0078740157480315
315,4,256,640,254,3,254,3,0.4,1.0078740157480315
316,3,128,624,310,4,182,3,0.20512820512820512,0.4129032258064516
317,3,128,624,182,3,182,3,0.20512820512820512,0.7032967032967034
318,3,128,624,182,3,182,3,0.20512820512820512,0.7032967032967034
319,3,128,624,200,3,200,3,0.20512820512820512,0.64
320,3,128,576,200,3,200,3,0.2222222222222222,0.64
321,3,128,576,200,3,200,3,0.2222222222222222,0.64
322,3,128,576,200,3,200,3,0.2222222222222222,0.64
323,3,128,576,200,3,200,3,0.2222222222222222,0.64
324,3,128,384,200,3,200,3,0.3333333333333333,0.64
325,2,64,368,200,3,36,0,0.17391304347826086,0.32
326,2,64,368,100,2,36,0,0.17391304347826086,0.64
327,2,64,368,100,2,36,0,0.17391304347826086,0.64
328,2,64,368,100,2,36,0,0.17391304347826086,0.64
329,2,64,368,118,2,54,0,0.17391304347826086,0.5423728813559322
330,2,64,320,118,2,54,0,0.2,0.5423728813559322
331,2,64,320,118,2,54,0,0.2,0.5423728813559322
332,2,64,320,118,2,54,0,0.2,0.5423728813559322
333,2,64,320,118,2,54,0,0.2,0.5423728813559322
334,2,64,320,118,2,54,0,0.2,0.5423728813559322
335,2,64,208,118,2,54,0,0.3076923076923077,0.5423728813559322
336,2,64,208,118,2,54,0,0.3076923076923077,0.5423728813559322
337,1,32,208,118,2,36,0,0.15384615384615385,0.2711864406779661
338,1,32,208,100,1,36,0,0.15384615384615385,0.32
339,1,32,208,100,1,36,0,0.15384615384615385,0.32
340,1,32,208,100,1,36,0,0.15384615384615385,0.32
341,1,32,208,100,1,36,0,0.15384615384615385,0.32
342,1,32,208,100,1,36,0,0.15384615384615385,0.32
343,1,32,192,100,1,36,0,0.16666666666666666,0.32
344,1,32,192,100,1,36,0,0.16666666666666666,0.32
