step,n_active,clifft_dense_bytes,ttn_stored_bytes,near_clifft_bytes,near_clifft_qubits,near_clifft_bytes_resident,near_clifft_qubits_resident,dense_over_ttn,dense_over_nc
162,4,256,1424,620,0,620,0,0.1797752808988764,0.4129032258064516
163,4,256,1424,620,0,620,0,0.1797752808988764,0.4129032258064516
164,4,256,1424,620,0,620,0,0.1797752808988764,0.4129032258064516
165,4,256,1424,620,0,620,0,0.1797752808988764,0.4129032258064516
166,4,256,1424,620,0,620,0,0.1797752808988764,0.4129032258064516
167,4,256,1424,620,0,620,0,0.1797752808988764,0.4129032258064516
168,4,256,1424,620,0,620,0,0.1797752808988764,0.4129032258064516
169,4,256,1424,620,0,620,0,0.1797752808988764,0.4129032258064516
170,4,256,1424,620,0,620,0,0.1797752808988764,0.4129032258064516
171,4,256,1424,620,0,620,0,0.1797752808988764,0.4129032258064516
172,4,256,1424,620,0,620,0,0.1797752808988764,0.4129032258064516
173,4,256,1424,620,0,620,0,0.1797752808988764,0.4129032258064516
174,4,256,1424,620,0,620,0,0.1797752808988764,0.4129032258064516
175,5,512,1424,640,0,640,0,0.3595505617977528,0.8
176,5,512,1424,640,0,640,0,0.3595505617977528,0.8
177,4,256,1424,640,0,640,0,0.1797752808988764,0.4
178,4,256,1424,640,0,640,0,0.1797752808988764,0.4
179,4,256,1424,640,0,640,0,0.1797752808988764,0.4
180,4,256,1424,640,0,640,0,0.1797752808988764,0.4
181,4,256,1424,640,0,640,0,0.1797752808988764,0.4
182,4,256,1424,640,0,640,0,0.1797752808988764,0.4
183,4,256,1424,640,0,640,0,0.1797752808988764,0.4
184,5,512,1424,660,0,660,0,0.3595505617977528,0.7757575757575758
185,5,512,1424,660,0,660,0,0.3595505617977528,0.7757575757575758
186,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
187,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
188,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
189,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
190,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
191,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
192,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
193,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
194,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
195,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
196,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
197,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
198,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
199,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
200,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
201,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
202,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
203,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
204,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
205,4,256,1424,660,0,660,0,0.1797752808988764,0.3878787878787879
206,5,512,1424,680,0,680,0,0.3595505617977528,0.7529411764705882
207,5,512,1424,680,0,680,0,0.3595505617977528,0.7529411764705882
208,5,512,1424,680,0,680,0,0.3595505617977528,0.7529411764705882
209,5,512,1424,680,0,680,0,0.3595505617977528,0.7529411764705882
210,5,512,1440,680,0,680,0,0.35555555555555557,0.7529411764705882
211,6,1024,1440,700,0,700,0,0.7111111111111111,1.4628571428571429
212,6,1024,1440,700,0,700,0,0.7111111111111111,1.4628571428571429
213,6,1024,1440,700,0,700,0,0.7111111111111111,1.4628571428571429
214,6,1024,1440,700,0,700,0,0.7111111111111111,1.4628571428571429
215,6,1024,1440,700,0,700,0,0.7111111111111111,1.4628571428571429
216,6,1024,1456,700,0,700,0,0.7032967032967034,1.4628571428571429
217,7,2048,1456,720,0,720,0,1.4065934065934067,2.8444444444444446
218,7,2048,1456,720,0,720,0,1.4065934065934067,2.8444444444444446
219,7,2048,1456,720,0,720,0,1.4065934065934067,2.8444444444444446
220,7,2048,1456,720,0,720,0,1.4065934065934067,2.8444444444444446
221,7,2048,1472,720,0,720,0,1.391304347826087,2.8444444444444446
222,8,4096,2000,740,0,740,0,2.048,5.535135135135135
223,8,4096,2000,740,0,740,0,2.048,5.535135135135135
224,8,4096,2832,760,0,760,0,1.4463276836158192,5.389473684210526
225,8,4096,2832,760,0,760,0,1.4463276836158192,5.389473684210526
226,8,4096,4896,780,0,780,0,0.8366013071895425,5.251282051282051
227,8,4096,4896,780,0,780,0,0.8366013071895425,5.251282051282051
228,8,4096,4896,780,0,780,0,0.8366013071895425,5.251282051282051
229,8,4096,4896,800,0,800,0,0.8366013071895425,5.12
230,8,4096,4896,800,0,800,0,0.8366013071895425,5.12
231,8,4096,4896,800,0,800,0,0.8366013071895425,5.12
232,8,4096,4896,800,0,800,0,0.8366013071895425,5.12
233,8,4096,4896,800,0,800,0,0.8366013071895425,5.12
234,8,4096,4896,820,0,820,0,0.8366013071895425,4.995121951219512
235,8,4096,4896,820,0,820,0,0.8366013071895425,4.995121951219512
236,8,4096,4896,820,0,820,0,0.8366013071895425,4.995121951219512
237,8,4096,4896,820,0,820,0,0.8366013071895425,4.995121951219512
238,8,4096,4896,820,0,820,0,0.8366013071895425,4.995121951219512
239,8,4096,4896,820,0,820,0,0.8366013071895425,4.995121951219512
240,8,4096,4896,820,0,820,0,0.8366013071895425,4.995121951219512
241,8,4096,4896,840,0,840,0,0.8366013071895425,4.876190476190477
242,8,4096,4896,840,0,840,0,0.8366013071895425,4.876190476190477
243,8,4096,4896,860,0,860,0,0.8366013071895425,4.7627906976744185
244,8,4096,4896,860,0,860,0,0.8366013071895425,4.7627906976744185
245,8,4096,4896,860,0,860,0,0.8366013071895425,4.7627906976744185
246,8,4096,4896,860,0,860,0,0.8366013071895425,4.7627906976744185
247,8,4096,4896,860,0,860,0,0.8366013071895425,4.7627906976744185
248,8,4096,4896,860,0,860,0,0.8366013071895425,4.7627906976744185
249,8,4096,4896,880,0,880,0,0.8366013071895425,4.654545454545454
250,8,4096,4896,880,0,880,0,0.8366013071895425,4.654545454545454
251,8,4096,4896,880,0,880,0,0.8366013071895425,4.654545454545454
252,8,4096,4896,900,0,900,0,0.8366013071895425,4.551111111111111
253,8,4096,4896,900,0,900,0,0.8366013071895425,4.551111111111111
254,8,4096,4896,900,0,900,0,0.8366013071895425,4.551111111111111
255,8,4096,4896,900,0,900,0,0.8366013071895425,4.551111111111111
