step,n_active,bounded_resident_qubits,bounded_transient_qubits,bounded_resident_dim,bounded_transient_dim
1605,10,9,9,512,512
1606,10,9,9,512,512
1607,10,9,9,512,512
1608,10,9,9,512,512
1609,10,9,9,512,512
1610,9,9,10,512,1024
1611,9,9,9,512,512
1612,9,9,9,512,512
1613,9,9,9,512,512
1614,9,9,9,512,512
1615,9,9,9,512,512
1616,9,9,9,512,512
1617,9,9,9,512,512
1618,9,9,9,512,512
1619,9,9,9,512,512
1620,9,9,9,512,512
1621,9,9,9,512,512
1622,9,9,9,512,512
1623,9,9,9,512,512
1624,9,9,9,512,512
1625,9,9,9,512,512
1626,9,9,9,512,512
1627,9,9,9,512,512
1628,9,9,9,512,512
1629,9,9,9,512,512
1630,9,9,9,512,512
1631,9,9,9,512,512
1632,9,9,9,512,512
1633,9,9,9,512,512
1634,9,9,9,512,512
1635,9,9,9,512,512
1636,9,9,9,512,512
1637,9,9,9,512,512
1638,9,9,9,512,512
1639,9,9,9,512,512
1640,8,8,9,256,512
1641,8,8,8,256,256
1642,8,8,8,256,256
1643,8,8,8,256,256
1644,8,8,8,256,256
1645,8,8,8,256,256
1646,8,8,8,256,256
1647,8,8,8,256,256
1648,8,8,8,256,256
1649,8,8,8,256,256
1650,8,8,8,256,256
1651,8,8,8,256,256
1652,8,8,8,256,256
1653,8,8,8,256,256
1654,8,8,8,256,256
1655,8,8,8,256,256
1656,8,8,8,256,256
1657,7,7,8,128,256
1658,7,7,7,128,128
1659,7,7,7,128,128
1660,7,7,7,128,128
1661,7,7,7,128,128
1662,7,7,7,128,128
1663,7,7,7,128,128
1664,7,7,7,128,128
1665,7,7,7,128,128
1666,7,7,7,128,128
1667,7,7,7,128,128
1668,7,7,7,128,128
1669,7,7,7,128,128
1670,7,7,7,128,128
1671,7,7,7,128,128
1672,7,7,7,128,128
1673,7,7,7,128,128
1674,7,7,7,128,128
1675,7,7,7,128,128
1676,6,6,7,64,128
1677,6,6,6,64,64
1678,6,6,6,64,64
1679,6,6,6,64,64
1680,6,6,6,64,64
1681,6,6,6,64,64
1682,6,6,6,64,64
1683,6,6,6,64,64
1684,6,6,6,64,64
1685,6,6,6,64,64
1686,6,6,6,64,64
1687,6,6,6,64,64
1688,6,6,6,64,64
1689,6,6,6,64,64
1690,6,6,6,64,64
1691,6,6,6,64,64
1692,6,6,6,64,64
1693,6,6,6,64,64
1694,6,6,6,64,64
1695,6,6,6,64,64
1696,6,6,6,64,64
1697,6,6,6,64,64
1698,6,6,6,64,64
1699,6,6,6,64,64
1700,6,6,6,64,64
1701,6,6,6,64,64
1702,6,6,6,64,64
1703,6,6,6,64,64
1704,6,6,6,64,64
1705,6,6,6,64,64
1706,6,6,6,64,64
1707,6,6,6,64,64
1708,5,5,6,32,64
1709,5,5,5,32,32
1710,5,5,5,32,32
1711,5,5,5,32,32
1712,5,5,5,32,32
1713,5,5,5,32,32
1714,5,5,5,32,32
1715,5,5,5,32,32
1716,4,4,5,16,32
1717,4,4,4,16,16
1718,4,4,4,16,16
1719,4,4,4,16,16
1720,4,4,4,16,16
1721,4,4,4,16,16
1722,4,4,4,16,16
1723,4,4,4,16,16
1724,4,4,4,16,16
1725,3,3,4,8,16
1726,3,3,3,8,8
1727,3,3,3,8,8
1728,3,3,3,8,8
1729,3,3,3,8,8
1730,3,3,3,8,8
1731,3,3,3,8,8
1732,3,3,3,8,8
1733,3,3,3,8,8
1734,3,3,3,8,8
1735,3,3,3,8,8
1736,3,3,3,8,8
1737,3,3,3,8,8
1738,3,3,3,8,8
1739,3,3,3,8,8
1740,3,3,3,8,8
1741,3,3,3,8,8
1742,3,3,3,8,8
1743,3,3,3,8,8
1744,2,2,3,4,8
1745,2,2,2,4,4
1746,2,2,2,4,4
1747,2,2,2,4,4
1748,2,2,2,4,4
1749,2,2,2,4,4
1750,2,2,2,4,4
1751,2,2,2,4,4
1752,2,2,2,4,4
1753,2,2,2,4,4
1754,2,2,2,4,4
1755,2,2,2,4,4
1756,2,2,2,4,4
1757,2,2,2,4,4
1758,2,2,2,4,4
1759,2,2,2,4,4
1760,2,2,2,4,4
1761,2,2,2,4,4
1762,2,2,2,4,4
1763,2,2,2,4,4
1764,2,2,2,4,4
1765,1,1,2,2,4
1766,1,1,1,2,2
1767,1,1,1,2,2
1768,1,1,1,2,2
1769,1,1,1,2,2
1770,1,1,1,2,2
1771,1,1,1,2,2
1772,1,1,1,2,2
1773,1,1,1,2,2
1774,1,1,1,2,2
1775,1,1,1,2,2
1776,1,1,1,2,2
1777,1,1,1,2,2
1778,1,1,1,2,2
1779,1,1,1,2,2
1780,1,1,1,2,2
1781,1,1,1,2,2
1782,1,1,1,2,2
1783,1,1,1,2,2
1784,1,1,1,2,2
