step,n_active,bounded_resident_qubits,bounded_transient_qubits,bounded_resident_dim,bounded_transient_dim
203,15,2,2,4,4
204,15,2,2,4,4
205,15,2,2,4,4
206,15,2,2,4,4
207,15,2,2,4,4
208,15,2,2,4,4
209,15,2,2,4,4
210,15,2,2,4,4
211,15,2,2,4,4
212,15,2,2,4,4
213,15,2,2,4,4
214,15,2,2,4,4
215,15,2,2,4,4
216,15,2,2,4,4
217,15,2,2,4,4
218,15,2,2,4,4
219,15,2,2,4,4
220,15,2,2,4,4
221,15,2,2,4,4
222,15,2,2,4,4
223,15,2,2,4,4
224,15,2,2,4,4
225,15,2,2,4,4
226,15,2,2,4,4
227,15,2,2,4,4
228,15,2,2,4,4
229,15,2,2,4,4
230,15,2,2,4,4
231,15,2,2,4,4
232,15,2,2,4,4
233,15,2,2,4,4
234,15,2,2,4,4
235,15,2,2,4,4
236,15,2,2,4,4
237,15,2,2,4,4
238,15,2,2,4,4
239,15,2,2,4,4
240,15,2,2,4,4
241,15,2,2,4,4
242,15,2,2,4,4
243,15,2,2,4,4
244,16,2,2,4,4
245,16,2,2,4,4
246,16,2,2,4,4
247,16,2,2,4,4
248,16,2,2,4,4
249,16,2,2,4,4
250,16,2,2,4,4
251,16,2,2,4,4
252,16,2,2,4,4
253,16,2,2,4,4
254,16,2,2,4,4
255,16,2,2,4,4
256,16,2,2,4,4
257,16,2,2,4,4
258,16,2,2,4,4
259,16,2,2,4,4
260,16,2,2,4,4
261,16,2,2,4,4
262,16,2,2,4,4
263,16,2,2,4,4
264,16,2,2,4,4
265,16,2,2,4,4
266,16,2,2,4,4
267,16,2,2,4,4
268,16,2,2,4,4
269,16,2,2,4,4
270,16,2,2,4,4
271,16,2,2,4,4
272,16,2,2,4,4
273,15,15,16,32768,65536
274,15,15,15,32768,32768
275,15,15,15,32768,32768
276,15,15,15,32768,32768
277,14,14,15,16384,32768
278,14,14,14,16384,16384
279,14,14,14,16384,16384
280,14,14,14,16384,16384
281,14,14,14,16384,16384
282,14,14,14,16384,16384
283,14,14,14,16384,16384
284,14,14,14,16384,16384
285,14,14,14,16384,16384
286,14,14,14,16384,16384
287,14,14,14,16384,16384
288,14,14,14,16384,16384
289,14,14,14,16384,16384
290,14,14,14,16384,16384
291,14,14,14,16384,16384
292,14,14,14,16384,16384
293,14,14,14,16384,16384
294,14,14,14,16384,16384
295,13,13,14,8192,16384
296,13,13,13,8192,8192
297,13,13,13,8192,8192
298,13,13,13,8192,8192
299,12,12,13,4096,8192
300,12,12,12,4096,4096
301,12,12,12,4096,4096
302,12,12,12,4096,4096
303,11,11,12,2048,4096
304,11,11,11,2048,2048
305,11,11,11,2048,2048
306,11,11,11,2048,2048
307,11,11,11,2048,2048
308,10,10,11,1024,2048
309,10,10,10,1024,1024
310,10,10,10,1024,1024
311,10,10,10,1024,1024
312,9,9,10,512,1024
313,9,9,9,512,512
314,9,9,9,512,512
315,9,9,9,512,512
316,9,9,9,512,512
317,9,9,9,512,512
318,9,9,9,512,512
319,9,9,9,512,512
320,9,9,9,512,512
321,9,9,9,512,512
322,9,9,9,512,512
323,9,9,9,512,512
324,9,9,9,512,512
325,9,9,9,512,512
326,9,9,9,512,512
327,9,9,9,512,512
328,9,9,9,512,512
329,9,9,9,512,512
330,9,9,9,512,512
331,9,9,9,512,512
332,9,9,9,512,512
333,9,9,9,512,512
334,9,9,9,512,512
335,9,9,9,512,512
336,10,9,9,512,512
337,10,9,9,512,512
338,10,9,9,512,512
339,10,9,9,512,512
340,10,9,9,512,512
341,10,9,9,512,512
342,11,9,9,512,512
343,11,9,9,512,512
344,11,9,9,512,512
345,11,9,9,512,512
346,11,9,9,512,512
347,12,9,9,512,512
348,12,9,9,512,512
349,12,9,9,512,512
350,12,9,9,512,512
351,12,9,9,512,512
352,12,9,9,512,512
353,13,9,9,512,512
354,13,9,9,512,512
355,13,9,9,512,512
356,13,9,9,512,512
357,13,9,9,512,512
358,13,9,9,512,512
359,13,9,9,512,512
360,13,9,9,512,512
361,13,9,9,512,512
362,13,9,9,512,512
363,13,9,9,512,512
364,13,9,9,512,512
365,13,9,9,512,512
366,12,9,10,512,1024
367,12,9,9,512,512
368,12,9,9,512,512
369,12,9,9,512,512
370,12,9,9,512,512
371,12,9,9,512,512
372,12,9,9,512,512
373,12,9,9,512,512
374,12,9,9,512,512
375,12,9,9,512,512
376,12,9,9,512,512
377,12,9,9,512,512
378,12,9,9,512,512
379,12,9,9,512,512
380,12,9,9,512,512
381,12,9,9,512,512
382,12,9,9,512,512
383,12,9,9,512,512
384,12,9,9,512,512
385,12,9,9,512,512
386,12,9,9,512,512
387,13,9,9,512,512
388,13,9,9,512,512
389,13,9,9,512,512
390,13,9,9,512,512
391,13,9,9,512,512
392,13,9,9,512,512
393,13,9,9,512,512
394,13,9,9,512,512
395,13,9,9,512,512
396,14,9,9,512,512
397,14,9,9,512,512
398,14,9,9,512,512
399,14,9,9,512,512
400,14,9,9,512,512
401,14,9,9,512,512
402,14,9,9,512,512
403,14,9,9,512,512
404,14,9,9,512,512
405,15,9,9,512,512
406,15,9,9,512,512
407,15,9,9,512,512
408,15,9,9,512,512
409,15,9,9,512,512
410,15,9,9,512,512
411,15,9,9,512,512
412,15,9,9,512,512
413,15,9,9,512,512
414,15,9,9,512,512
415,15,9,9,512,512
416,15,9,9,512,512
417,15,9,9,512,512
418,15,9,9,512,512
419,15,9,9,512,512
420,15,9,9,512,512
421,15,9,9,512,512
422,15,9,9,512,512
423,15,9,9,512,512
424,15,9,9,512,512
425,15,9,9,512,512
426,15,9,9,512,512
427,15,9,9,512,512
428,15,9,9,512,512
429,15,9,9,512,512
430,15,9,9,512,512
431,15,9,9,512,512
432,15,9,9,512,512
433,15,9,9,512,512
434,15,9,9,512,512
435,15,9,9,512,512
436,15,9,9,512,512
437,15,9,9,512,512
438,15,9,9,512,512
439,15,9,9,512,512
440,15,9,9,512,512
441,15,9,9,512,512
442,15,9,9,512,512
443,15,9,9,512,512
444,15,9,9,512,512
445,15,9,9,512,512
446,15,9,9,512,512
447,15,9,9,512,512
448,15,9,9,512,512
449,15,9,9,512,512
450,15,9,9,512,512
451,15,9,9,512,512
452,15,9,9,512,512
453,15,9,9,512,512
454,15,9,9,512,512
455,15,9,9,512,512
456,15,9,9,512,512
457,15,9,9,512,512
458,15,9,9,512,512
459,15,9,9,512,512
460,15,9,9,512,512
461,15,9,9,512,512
462,15,9,9,512,512
463,15,9,9,512,512
464,15,9,9,512,512
465,15,9,9,512,512
466,15,9,9,512,512
467,15,9,9,512,512
468,15,9,9,512,512
469,15,9,9,512,512
470,15,9,9,512,512
471,15,9,9,512,512
472,15,9,9,512,512
473,15,9,9,512,512
474,15,9,9,512,512
475,15,9,9,512,512
476,15,9,9,512,512
477,15,9,9,512,512
478,15,9,9,512,512
479,15,9,9,512,512
480,15,9,9,512,512
481,16,9,9,512,512
482,16,9,9,512,512
483,16,9,9,512,512
484,16,9,9,512,512
485,16,9,9,512,512
486,16,9,9,512,512
487,16,9,9,512,512
488,16,9,9,512,512
489,16,9,9,512,512
490,16,9,9,512,512
491,16,9,9,512,512
492,16,9,9,512,512
493,16,9,9,512,512
494,16,9,9,512,512
495,16,9,9,512,512
496,16,9,9,512,512
497,16,9,9,512,512
498,16,9,9,512,512
499,16,9,9,512,512
500,16,9,9,512,512
501,16,9,9,512,512
502,16,9,9,512,512
503,16,9,9,512,512
504,16,9,9,512,512
505,16,9,9,512,512
506,16,9,9,512,512
507,16,9,9,512,512
508,16,9,9,512,512
509,16,9,9,512,512
510,15,15,16,32768,65536
511,15,15,15,32768,32768
512,15,15,15,32768,32768
513,15,15,15,32768,32768
514,14,14,15,16384,32768
515,14,14,14,16384,16384
516,14,14,14,16384,16384
517,14,14,14,16384,16384
518,14,14,14,16384,16384
519,14,14,14,16384,16384
520,14,14,14,16384,16384
521,14,14,14,16384,16384
522,14,14,14,16384,16384
523,14,14,14,16384,16384
524,14,14,14,16384,16384
525,14,14,14,16384,16384
526,14,14,14,16384,16384
527,14,14,14,16384,16384
528,14,14,14,16384,16384
529,14,14,14,16384,16384
530,14,14,14,16384,16384
531,14,14,14,16384,16384
532,13,13,14,8192,16384
533,13,13,13,8192,8192
534,13,13,13,8192,8192
535,13,13,13,8192,8192
536,12,12,13,4096,8192
537,12,12,12,4096,4096
538,12,12,12,4096,4096
539,12,12,12,4096,4096
540,11,11,12,2048,4096
541,11,11,11,2048,2048
542,11,11,11,2048,2048
543,11,11,11,2048,2048
544,11,11,11,2048,2048
545,10,10,11,1024,2048
546,10,10,10,1024,1024
547,10,10,10,1024,1024
548,10,10,10,1024,1024
549,9,9,10,512,1024
550,9,9,9,512,512
551,9,9,9,512,512
552,9,9,9,512,512
553,9,9,9,512,512
554,9,9,9,512,512
555,9,9,9,512,512
556,9,9,9,512,512
557,9,9,9,512,512
558,9,9,9,512,512
559,9,9,9,512,512
560,9,9,9,512,512
561,9,9,9,512,512
562,9,9,9,512,512
563,9,9,9,512,512
564,9,9,9,512,512
565,9,9,9,512,512
566,9,9,9,512,512
567,9,9,9,512,512
568,9,9,9,512,512
569,9,9,9,512,512
570,9,9,9,512,512
571,9,9,9,512,512
572,9,9,9,512,512
573,9,9,9,512,512
574,9,9,9,512,512
575,9,9,9,512,512
576,9,9,9,512,512
577,10,9,9,512,512
578,10,9,9,512,512
579,10,9,9,512,512
580,10,9,9,512,512
581,10,9,9,512,512
582,10,9,9,512,512
583,11,9,9,512,512
584,11,9,9,512,512
585,11,9,9,512,512
586,11,9,9,512,512
587,11,9,9,512,512
588,12,9,9,512,512
589,12,9,9,512,512
590,12,9,9,512,512
591,12,9,9,512,512
592,12,9,9,512,512
593,12,9,9,512,512
594,13,9,9,512,512
595,13,9,9,512,512
596,13,9,9,512,512
597,13,9,9,512,512
598,13,9,9,512,512
599,13,9,9,512,512
600,13,9,9,512,512
601,13,9,9,512,512
602,13,9,9,512,512
603,13,9,9,512,512
604,13,9,9,512,512
605,13,9,9,512,512
606,13,9,9,512,512
607,12,9,10,512,1024
608,12,9,9,512,512
609,12,9,9,512,512
610,12,9,9,512,512
611,12,9,9,512,512
612,12,9,9,512,512
613,12,9,9,512,512
614,12,9,9,512,512
615,12,9,9,512,512
616,12,9,9,512,512
617,12,9,9,512,512
618,12,9,9,512,512
619,12,9,9,512,512
620,12,9,9,512,512
621,12,9,9,512,512
622,12,9,9,512,512
623,12,9,9,512,512
624,12,9,9,512,512
625,12,9,9,512,512
626,12,9,9,512,512
627,12,9,9,512,512
628,13,9,9,512,512
629,13,9,9,512,512
630,13,9,9,512,512
631,13,9,9,512,512
632,13,9,9,512,512
633,13,9,9,512,512
634,13,9,9,512,512
635,13,9,9,512,512
636,13,9,9,512,512
637,14,9,9,512,512
638,14,9,9,512,512
639,14,9,9,512,512
640,14,9,9,512,512
641,14,9,9,512,512
642,14,9,9,512,512
643,14,9,9,512,512
644,14,9,9,512,512
645,14,9,9,512,512
646,15,9,9,512,512
647,15,9,9,512,512
648,15,9,9,512,512
649,15,9,9,512,512
650,15,9,9,512,512
651,15,9,9,512,512
652,15,9,9,512,512
653,15,9,9,512,512
654,15,9,9,512,512
655,15,9,9,512,512
656,15,9,9,512,512
657,15,9,9,512,512
658,15,9,9,512,512
659,15,9,9,512,512
660,15,9,9,512,512
661,15,9,9,512,512
662,15,9,9,512,512
663,15,9,9,512,512
664,15,9,9,512,512
665,15,9,9,512,512
666,15,9,9,512,512
667,15,9,9,512,512
668,15,9,9,512,512
669,15,9,9,512,512
670,15,9,9,512,512
671,15,9,9,512,512
672,15,9,9,512,512
673,15,9,9,512,512
674,15,9,9,512,512
675,15,9,9,512,512
676,15,9,9,512,512
677,15,9,9,512,512
678,15,9,9,512,512
679,15,9,9,512,512
680,15,9,9,512,512
681,15,9,9,512,512
682,15,9,9,512,512
683,15,9,9,512,512
684,15,9,9,512,512
685,15,9,9,512,512
686,15,9,9,512,512
687,15,9,9,512,512
688,15,9,9,512,512
689,15,9,9,512,512
690,15,9,9,512,512
691,15,9,9,512,512
692,15,9,9,512,512
693,15,9,9,512,512
694,15,9,9,512,512
695,15,9,9,512,512
696,15,9,9,512,512
697,15,9,9,512,512
698,15,9,9,512,512
699,15,9,9,512,512
700,15,9,9,512,512
701,15,9,9,512,512
702,15,9,9,512,512
703,15,9,9,512,512
704,15,9,9,512,512
705,15,9,9,512,512
706,15,9,9,512,512
707,15,9,9,512,512
708,15,9,9,512,512
709,15,9,9,512,512
710,15,9,9,512,512
711,15,9,9,512,512
712,15,9,9,512,512
713,15,9,9,512,512
714,15,9,9,512,512
715,15,9,9,512,512
716,15,9,9,512,512
717,15,9,9,512,512
718,15,9,9,512,512
719,15,9,9,512,512
720,15,9,9,512,512
721,15,9,9,512,512
722,16,9,9,512,512
723,16,9,9,512,512
724,16,9,9,512,512
725,16,9,9,512,512
726,16,9,9,512,512
727,16,9,9,512,512
728,16,9,9,512,512
729,16,9,9,512,512
730,16,9,9,512,512
731,16,9,9,512,512
732,16,9,9,512,512
733,16,9,9,512,512
734,16,9,9,512,512
735,16,9,9,512,512
736,16,9,9,512,512
737,16,9,9,512,512
738,16,9,9,512,512
739,16,9,9,512,512
740,16,9,9,512,512
741,16,9,9,512,512
742,16,9,9,512,512
743,16,9,9,512,512
744,16,9,9,512,512
745,16,9,9,512,512
746,16,9,9,512,512
747,16,9,9,512,512
748,16,9,9,512,512
749,16,9,9,512,512
750,16,9,9,512,512
751,15,15,16,32768,65536
752,15,15,15,32768,32768
753,15,15,15,32768,32768
754,15,15,15,32768,32768
755,14,14,15,16384,32768
756,14,14,14,16384,16384
757,14,14,14,16384,16384
758,14,14,14,16384,16384
759,14,14,14,16384,16384
760,14,14,14,16384,16384
761,14,14,14,16384,16384
762,14,14,14,16384,16384
763,14,14,14,16384,16384
764,14,14,14,16384,16384
765,14,14,14,16384,16384
766,14,14,14,16384,16384
767,14,14,14,16384,16384
768,14,14,14,16384,16384
769,14,14,14,16384,16384
770,14,14,14,16384,16384
771,14,14,14,16384,16384
772,14,14,14,16384,16384
773,13,13,14,8192,16384
774,13,13,13,8192,8192
775,13,13,13,8192,8192
776,13,13,13,8192,8192
777,12,12,13,4096,8192
778,12,12,12,4096,4096
779,12,12,12,4096,4096
780,12,12,12,4096,4096
781,11,11,12,2048,4096
782,11,11,11,2048,2048
783,11,11,11,2048,2048
784,11,11,11,2048,2048
785,11,11,11,2048,2048
786,10,10,11,1024,2048
787,10,10,10,1024,1024
788,10,10,10,1024,1024
789,10,10,10,1024,1024
790,9,9,10,512,1024
791,9,9,9,512,512
792,9,9,9,512,512
793,9,9,9,512,512
794,9,9,9,512,512
795,9,9,9,512,512
796,9,9,9,512,512
797,9,9,9,512,512
798,9,9,9,512,512
799,9,9,9,512,512
800,9,9,9,512,512
801,9,9,9,512,512
802,9,9,9,512,512
803,9,9,9,512,512
804,9,9,9,512,512
805,9,9,9,512,512
806,9,9,9,512,512
807,9,9,9,512,512
808,9,9,9,512,512
809,9,9,9,512,512
810,9,9,9,512,512
811,9,9,9,512,512
812,9,9,9,512,512
813,9,9,9,512,512
814,9,9,9,512,512
815,9,9,9,512,512
816,9,9,9,512,512
817,8,8,9,256,512
818,8,8,8,256,256
819,8,8,8,256,256
820,8,8,8,256,256
821,7,7,8,128,256
822,7,7,7,128,128
823,7,7,7,128,128
824,6,6,7,64,128
825,6,6,6,64,64
826,6,6,6,64,64
827,6,6,6,64,64
828,5,5,6,32,64
829,5,5,5,32,32
830,5,5,5,32,32
831,4,4,5,16,32
832,4,4,4,16,16
833,4,4,4,16,16
834,4,4,4,16,16
835,3,3,4,8,16
836,3,3,3,8,8
837,3,3,3,8,8
838,3,3,3,8,8
839,2,2,3,4,8
840,2,2,2,4,4
841,2,2,2,4,4
842,1,1,2,2,4
843,1,1,1,2,2
844,1,1,1,2,2
845,0,0,1,1,2
846,0,0,0,1,1
847,0,0,0,1,1
848,0,0,0,1,1
849,0,0,0,1,1
850,0,0,0,1,1
