step,n_active,clifft_dense_bytes,ttn_stored_bytes,near_clifft_bytes,near_clifft_qubits,near_clifft_bytes_resident,near_clifft_qubits_resident,dense_over_ttn,dense_over_nc
57,0,16,16,30,0,30,0,1.0,0.5333333333333333
58,0,16,16,30,0,30,0,1.0,0.5333333333333333
59,0,16,16,30,0,30,0,1.0,0.5333333333333333
60,0,16,16,30,0,30,0,1.0,0.5333333333333333
61,0,16,16,30,0,30,0,1.0,0.5333333333333333
62,0,16,16,30,0,30,0,1.0,0.5333333333333333
63,0,16,16,30,0,30,0,1.0,0.5333333333333333
64,0,16,16,30,0,30,0,1.0,0.5333333333333333
65,0,16,16,30,0,30,0,1.0,0.5333333333333333
66,0,16,16,30,0,30,0,1.0,0.5333333333333333
67,0,16,16,30,0,30,0,1.0,0.5333333333333333
68,0,16,16,30,0,30,0,1.0,0.5333333333333333
69,0,16,16,30,0,30,0,1.0,0.5333333333333333
70,0,16,16,30,0,30,0,1.0,0.5333333333333333
71,0,16,16,30,0,30,0,1.0,0.5333333333333333
72,0,16,16,30,0,30,0,1.0,0.5333333333333333
73,0,16,16,30,0,30,0,1.0,0.5333333333333333
74,0,16,16,30,0,30,0,1.0,0.5333333333333333
75,0,16,16,30,0,30,0,1.0,0.5333333333333333
76,0,16,16,30,0,30,0,1.0,0.5333333333333333
77,0,16,16,30,0,30,0,1.0,0.5333333333333333
78,0,16,16,30,0,30,0,1.0,0.5333333333333333
79,0,16,16,30,0,30,0,1.0,0.5333333333333333
80,0,16,16,30,0,30,0,1.0,0.5333333333333333
81,0,16,16,30,0,30,0,1.0,0.5333333333333333
82,0,16,16,30,0,30,0,1.0,0.5333333333333333
83,0,16,16,30,0,30,0,1.0,0.5333333333333333
84,0,16,16,30,0,30,0,1.0,0.5333333333333333
85,0,16,16,30,0,30,0,1.0,0.5333333333333333
86,0,16,16,30,0,30,0,1.0,0.5333333333333333
87,0,16,16,30,0,30,0,1.0,0.5333333333333333
88,0,16,16,30,0,30,0,1.0,0.5333333333333333
89,0,16,16,30,0,30,0,1.0,0.5333333333333333
90,0,16,16,30,0,30,0,1.0,0.5333333333333333
91,0,16,16,30,0,30,0,1.0,0.5333333333333333
92,0,16,160,30,0,30,0,0.1,0.5333333333333333
93,1,32,160,48,0,48,0,0.2,0.6666666666666666
94,1,32,160,48,0,48,0,0.2,0.6666666666666666
95,1,32,176,48,0,48,0,0.18181818181818182,0.6666666666666666
96,2,64,176,66,0,66,0,0.36363636363636365,0.9696969696969697
97,2,64,176,66,0,66,0,0.36363636363636365,0.9696969696969697
98,2,64,192,66,0,66,0,0.3333333333333333,0.9696969696969697
99,3,128,192,84,0,84,0,0.6666666666666666,1.5238095238095237
100,3,128,192,84,0,84,0,0.6666666666666666,1.5238095238095237
101,3,128,208,84,0,84,0,0.6153846153846154,1.5238095238095237
102,4,256,208,102,0,102,0,1.2307692307692308,2.5098039215686274
103,4,256,208,102,0,102,0,1.2307692307692308,2.5098039215686274
104,4,256,224,102,0,102,0,1.1428571428571428,2.5098039215686274
105,5,512,224,120,0,120,0,2.2857142857142856,4.266666666666667
106,5,512,224,120,0,120,0,2.2857142857142856,4.266666666666667
107,5,512,224,138,0,138,0,2.2857142857142856,3.710144927536232
108,5,512,224,138,0,138,0,2.2857142857142856,3.710144927536232
109,5,512,224,138,0,138,0,2.2857142857142856,3.710144927536232
110,5,512,224,156,0,156,0,2.2857142857142856,3.282051282051282
111,5,512,224,156,0,156,0,2.2857142857142856,3.282051282051282
112,5,512,224,156,0,156,0,2.2857142857142856,3.282051282051282
113,5,512,224,174,0,174,0,2.2857142857142856,2.942528735632184
114,5,512,224,174,0,174,0,2.2857142857142856,2.942528735632184
115,5,512,224,174,0,174,0,2.2857142857142856,2.942528735632184
116,5,512,224,192,0,192,0,2.2857142857142856,2.6666666666666665
117,5,512,224,192,0,192,0,2.2857142857142856,2.6666666666666665
118,5,512,224,192,0,192,0,2.2857142857142856,2.6666666666666665
119,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
120,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
121,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
122,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
123,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
124,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
125,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
126,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
127,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
128,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
129,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
130,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
131,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
132,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
133,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
134,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
135,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
136,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
137,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
138,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
139,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
140,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
141,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
142,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
143,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
144,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
145,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
146,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
147,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
148,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
149,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
150,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
151,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
152,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
153,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
154,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
155,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
156,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
157,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
158,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
159,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
160,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
161,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
162,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
163,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
164,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
165,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
166,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
167,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
168,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
169,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
170,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
171,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
172,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
173,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
174,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
175,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
176,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
177,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
178,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
179,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
180,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
181,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
182,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
183,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
184,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
185,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
186,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
187,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
188,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
189,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
190,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
191,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
192,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
193,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
194,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
195,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
196,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
197,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
198,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
199,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
200,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
201,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
202,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
203,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
204,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
205,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
206,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
207,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
208,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
209,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
210,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
211,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
212,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
213,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
214,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
215,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
216,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
217,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
218,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
219,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
220,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
221,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
222,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
223,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
224,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
225,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
226,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
227,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
228,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
229,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
230,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
231,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
232,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
233,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
234,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
235,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
236,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
237,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
238,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
239,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
240,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
241,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
242,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
243,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
244,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
245,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
246,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
247,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
248,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
249,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
250,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
251,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
252,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
253,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
254,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
255,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
256,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
257,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
258,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
259,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
260,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
261,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
262,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
263,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
264,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
265,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
266,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
267,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
268,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
269,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
270,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
271,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
272,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
273,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
274,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
275,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
276,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
277,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
278,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
279,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
280,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
281,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
282,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
283,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
284,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
285,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
286,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
287,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
288,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
289,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
290,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
291,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
292,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
293,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
294,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
295,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
296,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
297,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
298,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
299,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
300,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
301,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
302,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
303,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
304,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
305,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
306,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
307,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
308,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
309,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
310,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
311,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
312,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
313,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
314,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
315,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
316,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
317,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
318,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
319,5,512,224,210,0,210,0,2.2857142857142856,2.4380952380952383
320,5,512,336,210,0,210,0,1.5238095238095237,2.4380952380952383
321,5,512,576,210,0,210,0,0.8888888888888888,2.4380952380952383
322,5,512,576,210,0,210,0,0.8888888888888888,2.4380952380952383
323,5,512,576,210,0,210,0,0.8888888888888888,2.4380952380952383
324,5,512,576,210,0,210,0,0.8888888888888888,2.4380952380952383
325,5,512,576,210,0,210,0,0.8888888888888888,2.4380952380952383
326,5,512,576,210,0,210,0,0.8888888888888888,2.4380952380952383
327,5,512,576,210,0,210,0,0.8888888888888888,2.4380952380952383
328,5,512,576,210,0,210,0,0.8888888888888888,2.4380952380952383
329,5,512,576,210,0,210,0,0.8888888888888888,2.4380952380952383
330,5,512,576,210,0,210,0,0.8888888888888888,2.4380952380952383
331,5,512,576,210,0,210,0,0.8888888888888888,2.4380952380952383
332,5,512,576,210,0,210,0,0.8888888888888888,2.4380952380952383
333,4,256,576,230,3,166,2,0.4444444444444444,1.1130434782608696
334,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
335,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
336,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
337,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
338,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
339,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
340,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
341,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
342,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
343,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
344,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
345,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
346,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
347,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
348,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
349,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
350,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
351,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
352,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
353,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
354,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
355,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
356,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
357,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
358,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
359,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
360,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
361,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
362,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
363,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
364,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
365,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
366,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
367,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
368,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
369,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
370,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
371,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
372,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
373,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
374,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
375,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
376,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
377,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
378,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
379,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
380,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
381,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
382,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
383,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
384,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
385,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
386,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
387,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
388,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
389,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
390,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
391,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
392,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
393,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
394,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
395,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
396,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
397,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
398,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
399,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
400,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
401,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
402,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
403,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
404,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
405,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
406,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
407,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
408,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
409,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
410,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
411,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
412,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
413,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
414,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
415,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
416,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
417,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
418,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
419,4,256,576,166,2,166,2,0.4444444444444444,1.5421686746987953
