step,n_active,clifft_dense_bytes,ttn_stored_bytes,near_clifft_bytes,near_clifft_qubits,near_clifft_bytes_resident,near_clifft_qubits_resident,dense_over_ttn,dense_over_nc
204,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
205,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
206,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
207,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
208,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
209,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
210,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
211,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
212,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
213,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
214,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
215,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
216,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
217,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
218,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
219,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
220,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
221,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
222,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
223,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
224,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
225,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
226,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
227,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
228,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
229,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
230,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
231,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
232,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
233,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
234,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
235,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
236,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
237,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
238,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
239,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
240,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
241,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
242,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
243,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
244,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
245,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
246,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
247,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
248,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
249,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
250,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
251,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
252,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
253,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
254,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
255,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
256,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
257,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
258,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
259,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
260,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
261,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
262,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
263,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
264,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
265,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
266,12,65536,944,336,0,336,0,69.42372881355932,195.04761904761904
267,12,65536,1248,336,0,336,0,52.51282051282051,195.04761904761904
268,12,65536,1248,336,0,336,0,52.51282051282051,195.04761904761904
269,12,65536,1248,336,0,336,0,52.51282051282051,195.04761904761904
270,12,65536,1248,336,0,336,0,52.51282051282051,195.04761904761904
271,12,65536,1248,336,0,336,0,52.51282051282051,195.04761904761904
272,12,65536,1248,336,0,336,0,52.51282051282051,195.04761904761904
273,12,65536,1248,336,0,336,0,52.51282051282051,195.04761904761904
274,12,65536,1408,336,0,336,0,46.54545454545455,195.04761904761904
275,12,65536,1408,336,0,336,0,46.54545454545455,195.04761904761904
276,12,65536,1408,336,0,336,0,46.54545454545455,195.04761904761904
277,12,65536,1408,336,0,336,0,46.54545454545455,195.04761904761904
278,12,65536,1408,336,0,336,0,46.54545454545455,195.04761904761904
279,12,65536,1408,336,0,336,0,46.54545454545455,195.04761904761904
280,12,65536,2416,336,0,336,0,27.125827814569536,195.04761904761904
281,12,65536,2416,336,0,336,0,27.125827814569536,195.04761904761904
282,12,65536,2416,336,0,336,0,27.125827814569536,195.04761904761904
283,12,65536,2416,336,0,336,0,27.125827814569536,195.04761904761904
284,12,65536,2416,336,0,336,0,27.125827814569536,195.04761904761904
285,12,65536,2416,336,0,336,0,27.125827814569536,195.04761904761904
286,12,65536,2416,336,0,336,0,27.125827814569536,195.04761904761904
287,12,65536,2416,336,0,336,0,27.125827814569536,195.04761904761904
288,12,65536,2416,336,0,336,0,27.125827814569536,195.04761904761904
289,12,65536,2416,336,0,336,0,27.125827814569536,195.04761904761904
290,12,65536,2416,336,0,336,0,27.125827814569536,195.04761904761904
291,12,65536,2416,336,0,336,0,27.125827814569536,195.04761904761904
292,12,65536,2416,336,0,336,0,27.125827814569536,195.04761904761904
293,12,65536,2416,336,0,336,0,27.125827814569536,195.04761904761904
294,12,65536,2416,336,0,336,0,27.125827814569536,195.04761904761904
295,12,65536,2576,336,0,336,0,25.440993788819874,195.04761904761904
296,12,65536,2576,336,0,336,0,25.440993788819874,195.04761904761904
297,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
298,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
299,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
300,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
301,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
302,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
303,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
304,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
305,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
306,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
307,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
308,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
309,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
310,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
311,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
312,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
313,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
314,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
315,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
316,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
317,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
318,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
319,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
320,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
321,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
322,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
323,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
324,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
325,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
326,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
327,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
328,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
329,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
330,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
331,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
332,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
333,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
334,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
335,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
336,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
337,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
338,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
339,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
340,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
341,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
342,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
343,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
344,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
345,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
346,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
347,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
348,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
349,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
350,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
351,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
352,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
353,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
354,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
355,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
356,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
357,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
358,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
359,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
360,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
361,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
362,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
363,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
364,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
365,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
366,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
367,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
368,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
369,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
370,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
371,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
372,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
373,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
374,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
375,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
376,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
377,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
378,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
379,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
380,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
381,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
382,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
383,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
384,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
385,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
386,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
387,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
388,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
389,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
390,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
391,12,65536,4688,336,0,336,0,13.979522184300341,195.04761904761904
392,12,65536,6240,336,0,336,0,10.502564102564103,195.04761904761904
393,12,65536,6240,336,0,336,0,10.502564102564103,195.04761904761904
394,12,65536,6240,336,0,336,0,10.502564102564103,195.04761904761904
395,12,65536,6240,336,0,336,0,10.502564102564103,195.04761904761904
396,12,65536,6240,336,0,336,0,10.502564102564103,195.04761904761904
397,12,65536,6240,336,0,336,0,10.502564102564103,195.04761904761904
398,12,65536,6240,336,0,336,0,10.502564102564103,195.04761904761904
399,12,65536,6240,336,0,336,0,10.502564102564103,195.04761904761904
400,12,65536,6240,336,0,336,0,10.502564102564103,195.04761904761904
401,12,65536,6240,336,0,336,0,10.502564102564103,195.04761904761904
402,12,65536,6240,336,0,336,0,10.502564102564103,195.04761904761904
403,12,65536,6240,336,0,336,0,10.502564102564103,195.04761904761904
404,12,65536,6240,336,0,336,0,10.502564102564103,195.04761904761904
405,12,65536,6240,336,0,336,0,10.502564102564103,195.04761904761904
406,12,65536,6240,336,0,336,0,10.502564102564103,195.04761904761904
407,12,65536,6240,336,0,336,0,10.502564102564103,195.04761904761904
408,12,65536,15984,336,0,336,0,4.1001001001001,195.04761904761904
409,12,65536,15984,336,0,336,0,4.1001001001001,195.04761904761904
410,12,65536,15984,336,0,336,0,4.1001001001001,195.04761904761904
411,12,65536,15984,336,0,336,0,4.1001001001001,195.04761904761904
412,12,65536,5664,336,0,336,0,11.570621468926554,195.04761904761904
413,12,65536,47872,336,0,336,0,1.3689839572192513,195.04761904761904
414,12,65536,47872,336,0,336,0,1.3689839572192513,195.04761904761904
415,12,65536,47872,336,0,336,0,1.3689839572192513,195.04761904761904
416,12,65536,47872,336,0,336,0,1.3689839572192513,195.04761904761904
417,12,65536,47872,336,0,336,0,1.3689839572192513,195.04761904761904
418,12,65536,47872,336,0,336,0,1.3689839572192513,195.04761904761904
419,12,65536,47872,336,0,336,0,1.3689839572192513,195.04761904761904
420,12,65536,47872,336,0,336,0,1.3689839572192513,195.04761904761904
421,12,65536,47872,336,0,336,0,1.3689839572192513,195.04761904761904
422,12,65536,47872,336,0,336,0,1.3689839572192513,195.04761904761904
423,12,65536,47872,336,0,336,0,1.3689839572192513,195.04761904761904
424,12,65536,47872,336,0,336,0,1.3689839572192513,195.04761904761904
425,12,65536,47872,336,0,336,0,1.3689839572192513,195.04761904761904
426,12,65536,47872,336,0,336,0,1.3689839572192513,195.04761904761904
427,12,65536,47872,336,0,336,0,1.3689839572192513,195.04761904761904
